training,kpi_performance,boss_survey,city_size,years_since_promotion,job_satisfaction,half_day_leaves,team_size,rank,age,salary,gender,exit
2,.63144052,.55933148,4.3000002,3,.7707321,3,5,4,45,41.057014,1,0
3,.64651453,.53825039,9.3999996,2,.9168067,3,7,3,47,44.348991,1,0
3,.56448048,.58986175,4.3000002,4,.75442094,5,8,2,36,49.380981,1,0
3,.74814314,.3995499,9.3999996,4,.45361143,5,7,3,49,49.277939,1,0
2,.60559189,.32070535,6.0999999,4,.64070719,4,9,1,36,39.180618,1,1
2,.91625386,.42041206,6.0999999,3,.2230788,5,7,1,41,36.920425,1,1
2,.65754962,.54961312,9.3999996,4,.62229121,4,6,1,38,30.111725,0,0
2,.52838349,.22067781,9.3999996,4,.32454625,6,9,1,35,36.903854,1,1
3,.66292024,.56100947,9.3999996,4,.53030044,4,8,4,47,47.198395,1,0
3,.52418137,.42278373,4.3000002,4,.57212484,6,11,1,33,35.724136,1,1
3,.66793483,.51688838,2.2,3,.76102149,6,7,3,39,47.269272,1,0
2,.83445442,.46246138,9.3999996,3,.54752707,5,8,2,43,42.756752,1,0
2,.83067578,.68990904,4.3000002,2,.78037846,4,4,1,39,41.559952,0,0
2,.73632795,.64749336,4.3000002,4,.70815253,4,8,2,41,39.018646,0,0
3,.57772923,.5103761,.89999998,5,.77339131,5,3,1,34,33.812256,0,0
2,.93252683,.50532115,6.0999999,4,.25594366,4,6,1,36,37.046432,0,0
2,.58203268,.48750231,4.3000002,5,.63563436,6,5,1,37,41.22377,1,0
3,.80362087,.41103074,4.3000002,4,.3705709,3,9,1,37,34.85759,1,0
3,.58276397,.062704228,4.3000002,4,.55539936,6,11,4,42,48.512833,1,1
2,.6712321,.57865167,4.3000002,3,.82060987,3,8,2,39,33.994812,1,0
4,.68856865,.5479449,2.2,1,1.2467332,3,6,4,47,50.192932,1,0
3,.78915238,.2373139,4.3000002,3,.39248252,3,8,3,41,44.735741,1,1
3,.75703287,.56193399,.89999998,4,.53253418,4,6,4,38,40.72802,1,0
2,.75388962,.36925596,2.2,4,.51156223,3,8,2,41,37.737228,1,1
3,.77621132,.84106719,4.3000002,4,.61230159,4,8,3,36,44.961601,1,0
2,.80009133,.022294188,2.2,4,.69912356,1,7,3,33,38.324799,1,0
2,.72369516,.24344122,.89999998,4,.35727143,5,7,1,38,35.496185,1,0
3,.63098115,.7109527,.89999998,3,.94520462,5,8,2,42,46.521103,1,0
3,.82032394,.42278305,4.3000002,2,.67149168,4,10,1,35,43.112045,1,1
3,.65676337,.53859288,6.0999999,4,.5405255,7,10,1,40,36.079208,0,0
3,.71714669,.2923871,4.3000002,4,.52689219,6,4,1,38,32.809372,0,0
2,.59371573,.47423539,2.2,5,.82694995,4,6,1,33,39.028862,0,0
3,.7520079,.36573267,4.3000002,4,.62449044,4,6,2,41,40.78627,1,0
3,.77781355,.484736,9.3999996,3,.44141641,6,8,2,37,43.843094,1,0
3,.81301016,.25845939,2.2,4,.36975878,3,4,1,38,31.117996,0,0
3,.7794292,.58477622,9.3999996,4,.37067547,5,8,1,36,34.957901,1,0
4,.83003348,.68931741,4.3000002,3,.83310193,4,6,3,41,34.470581,1,0
3,.68911314,.36416954,4.3000002,4,.27220076,7,10,1,39,35.413132,1,1
3,.8744787,.90050328,6.0999999,2,.65283996,2,5,4,36,48.399452,1,0
3,.72232479,.37808639,2.2,3,.76630956,4,4,1,35,43.553963,1,0
3,.67837614,.29970503,4.3000002,4,.43249989,5,6,1,34,25.505264,0,1
3,.85941684,.51736248,9.3999996,4,.45780492,4,8,1,32,36.896545,1,0
3,.7048915,.39916778,6.0999999,4,.61749405,4,4,1,40,32.719788,0,0
4,.78293562,.50068951,9.3999996,3,.78210461,4,6,2,37,41.055656,1,1
2,.61708415,.46409032,6.0999999,4,.49339291,5,8,1,35,29.700134,0,0
2,.60459125,.4488318,6.0999999,4,.75222558,4,6,1,40,28.024185,0,0
3,.75044566,.47788635,4.3000002,3,.25308946,5,10,1,36,40.980011,1,0
3,.82504177,.33791408,9.3999996,3,.37137824,5,7,1,39,38.254333,0,1
3,.64727736,.19583261,6.0999999,3,.42348137,6,8,1,35,26.636063,0,1
3,.73007053,.56765741,6.0999999,3,.87049443,4,3,1,44,48.926895,1,0
2,.75619245,.64739156,.89999998,3,.64057612,4,8,1,39,38.837341,0,0
3,.58666128,.33189505,9.3999996,4,.58576834,6,8,3,38,36.170731,1,0
3,.71322346,.82905394,6.0999999,3,.81135851,5,6,1,37,38.479713,0,0
3,.61275166,.30892664,2.2,4,.48763514,5,8,3,41,39.43541,1,1
1,.67109859,.42860344,4.3000002,4,.56154108,4,6,2,45,39.392593,1,0
2,.65335572,.25431564,9.3999996,5,.31232649,6,7,1,43,44.924164,1,0
2,.60661614,.64461428,6.0999999,4,.19126053,5,11,1,33,30.75647,0,0
3,.68586618,.19638975,6.0999999,3,.7468192,3,6,3,40,39.45369,1,0
3,.71912879,.24390309,4.3000002,3,.59200245,3,6,3,46,44.401268,1,0
3,.65650445,.70722091,6.0999999,4,.91229612,5,7,1,38,37.454689,0,0
3,.6424737,.3706938,4.3000002,4,.45333213,5,10,3,41,43.074036,1,0
2,.68545747,.11951713,2.2,4,.43462175,2,8,1,37,32.937561,0,0
3,.4780232,.35615903,6.0999999,3,.53694284,7,8,1,36,35.327515,0,0
2,.71206039,.46043468,2.2,3,.54028773,3,8,4,46,39.408936,1,0
2,.63861549,.38643804,9.3999996,4,.53274345,7,10,2,39,40.190117,1,0
3,.55503654,.72262365,2.2,3,.86145139,5,8,3,40,35.4021,1,0
2,.53408259,.71670747,2.2,4,1.0272436,4,12,3,38,52.578728,1,0
3,.71930152,.46133789,6.0999999,3,.37508428,5,8,1,40,34.475311,0,0
3,.73573041,.23970079,4.3000002,3,.63183343,5,7,3,33,50.716988,1,0
3,.67747515,.71806383,4.3000002,3,.86799246,4,6,3,38,40.575653,1,0
3,.85464829,.68244386,6.0999999,4,.50517881,4,7,1,39,48.482552,1,0
2,.51813567,.31113711,9.3999996,4,.71379632,4,7,1,36,28.645355,0,0
2,.74650121,.52018964,4.3000002,3,.85412127,4,6,4,44,56.805336,1,0
2,.74070406,.47777176,6.0999999,3,.43711546,5,7,1,36,34.195251,0,0
3,.60272276,.38605314,4.3000002,4,.62825149,4,6,1,42,29.668655,0,1
3,.71850425,.30095309,6.0999999,4,.48125979,4,8,3,35,47.215561,1,0
3,.64334226,.31970358,4.3000002,3,.57821465,5,9,1,38,31.163147,0,0
2,.8685413,.5311414,6.0999999,4,.43763316,4,5,2,39,41.529884,1,0
2,.80378091,.7889545,9.3999996,3,.80380785,5,2,4,36,48.725037,1,0
3,.80778849,.75614893,6.0999999,2,1.1104465,4,6,2,30,42.687134,1,0
2,.66832173,.4045805,4.3000002,4,.60024559,5,5,1,37,34.148209,0,0
2,.62783259,.48905259,9.3999996,3,.65069866,7,6,1,40,35.699936,0,0
2,.69594389,.20571125,4.3000002,3,.70918202,3,5,4,43,31.288177,1,0
3,.8264665,.67200947,4.3000002,3,.72799784,2,5,2,39,44.64035,1,0
2,.69915551,.44986188,9.3999996,4,.57935786,5,8,1,38,39.568832,1,0
3,.52863437,.67046607,6.0999999,4,.70154017,6,8,1,33,38.981178,1,0
3,.706577,.55669498,4.3000002,3,.63244373,5,6,1,29,32.615173,0,0
3,.597004,.45310268,9.3999996,4,.60881233,5,7,1,32,34.079559,0,0
2,.75603056,.59579694,6.0999999,3,.35960689,6,7,1,34,33.517365,0,0
2,.6077714,.46083885,4.3000002,4,.5868485,5,8,1,35,30.738708,0,0
2,.75238442,.74164021,6.0999999,3,.86548811,4,5,1,32,39.663231,1,0
3,.54510522,.47431505,4.3000002,4,.64029419,4,5,1,35,35.964676,1,0
3,.79190534,.45043558,9.3999996,4,.3855958,4,7,1,36,45.39061,1,0
3,.50634623,.85935849,2.2,3,.97609472,4,9,1,33,32.046677,0,0
3,.57417959,.54172152,4.3000002,3,.90359998,5,8,1,32,27.809448,0,0
3,.70185733,.40312606,4.3000002,5,.30477044,5,9,1,43,28.605896,0,0
2,.74390215,.60667181,9.3999996,5,.48398358,4,3,1,39,31.296906,0,0
2,.75304091,.55473948,4.3000002,5,.59244651,4,7,1,31,34.957901,0,0
3,.91321892,.59257919,4.3000002,3,.3043831,4,10,1,32,36.771988,1,0
2,.84728986,.34787193,4.3000002,4,.56682718,3,4,1,34,36.111954,1,1
3,.68555516,.70565063,2.2,2,1.0625219,3,9,2,34,44.640793,1,0
3,.86058557,.63429815,4.3000002,4,.54771006,3,6,1,38,43.756042,1,0
3,.66852713,.45618778,6.0999999,3,.70987046,4,6,1,32,30.747833,0,0
2,.80850095,.48575529,2.2,4,.37585315,5,6,1,40,32.266388,1,0
2,.53196383,.60024393,9.3999996,3,.71647602,7,5,2,38,38.989799,0,0
3,.8627491,.60792881,9.3999996,3,.21212642,6,8,1,32,38.634514,0,0
2,.48673069,.23382048,2.2,4,.73616052,5,9,2,33,37.359406,1,1
2,.64761245,.69791734,6.0999999,4,.40413874,6,5,1,36,38.793182,1,0
2,.54467392,.52492648,.89999998,3,.99385464,4,8,3,47,44.213058,1,0
3,.67011607,.13912754,4.3000002,3,.39593357,4,8,1,35,35.208282,1,1
2,.54377365,.54090345,2.2,4,.68435991,5,6,1,37,37.220245,0,1
3,.73829615,.68732327,2.2,4,.70478415,4,7,1,33,33.189697,0,0
2,.59996492,.56945783,2.2,4,.87238109,3,7,2,40,35.539017,1,0
3,.52745068,.24540195,6.0999999,4,.60771555,7,7,1,38,31.919083,1,1
3,.72411239,.22409709,4.3000002,3,.34088722,5,11,1,32,36.959488,0,1
3,.65852809,.47687623,6.0999999,3,.67211711,4,7,1,43,34.95726,1,0
2,.66681284,.40546936,9.3999996,4,.6171062,5,9,2,45,44.320457,1,0
2,.55748016,.18132451,2.2,3,.66693199,4,9,4,40,43.93293,1,0
4,.7521612,.37377396,6.0999999,2,.62332737,4,8,1,35,36.702881,1,0
2,.75059563,.47056636,9.3999996,2,.53448302,6,7,4,43,47.280174,1,0
3,.67645222,.3840923,9.3999996,4,.38936251,5,8,3,40,36.440094,1,0
3,.67555982,-.16572484,9.3999996,4,.30526504,5,5,3,43,37.189484,1,1
2,.58704805,.19145985,4.3000002,3,.71565527,5,6,3,39,38.673477,1,0
3,.74761689,.41918036,9.3999996,3,.40736431,5,10,2,36,48.66172,1,0
2,.83083332,.63770306,6.0999999,3,.55212831,4,8,1,39,36.2043,1,0
2,.63420546,.55892718,9.3999996,3,.77061981,7,8,1,37,41.502678,1,0
3,.59899819,.3176561,2.2,4,.70472163,5,8,1,38,42.321068,1,0
3,.67117548,.7087096,6.0999999,4,.53860325,5,6,1,38,31.367966,1,0
3,.66229403,.67609584,.89999998,3,.72269291,6,8,1,23,37.97467,0,0
2,.82086235,.60783941,2.2,3,.63931084,4,4,2,38,47.277344,1,0
3,.74090087,.49987683,.89999998,5,.42281246,5,6,1,38,34.617065,0,1
3,.66627121,.25917435,9.3999996,3,.73384261,4,5,2,42,38.294556,1,0
2,.61124468,.24724455,2.2,4,.38658661,4,11,1,39,27.753632,0,0
2,.62106693,.70888531,2.2,4,.80693656,4,5,2,39,38.172417,1,1
2,.58160108,.31312177,4.3000002,3,.90546685,4,6,3,45,35.855362,1,0
3,.74364305,.4026134,4.3000002,3,.7164005,5,5,2,45,37.541252,1,0
3,.64033043,.81095052,4.3000002,3,.91270339,4,5,1,37,35.559509,0,0
2,.78037882,.55126715,6.0999999,4,.56048107,3,4,1,37,36.421417,0,0
3,.70212615,.02005272,9.3999996,5,.068658017,3,11,1,37,31.265488,0,1
2,.62369704,.68303347,2.2,3,1.0354819,6,4,1,30,32.576065,0,0
3,.55383098,.25948709,6.0999999,5,.45461529,4,7,1,31,26.288757,0,0
3,.76631689,.81488335,6.0999999,3,.89353424,4,8,4,43,60.096169,1,0
3,.68754816,.5449813,2.2,3,.62365812,5,7,1,38,40.44799,1,0
2,.62905395,.30267993,4.3000002,6,.20740525,5,8,1,32,34.986267,0,0
3,.62679648,.57509077,4.3000002,5,.62200159,6,3,1,34,31.392532,1,1
2,.60897714,.62667155,2.2,4,.80570012,4,6,1,29,33.022781,0,0
3,.70648652,.63067985,6.0999999,4,.74341488,4,5,1,43,34.265366,0,0
2,.66819847,.6851213,9.3999996,5,.62346351,4,5,2,44,47.728806,1,0
2,.66565526,.40103588,6.0999999,4,.93394673,4,6,2,40,43.259148,0,0
2,.72473335,.45843172,6.0999999,3,.45529583,4,9,1,37,43.800034,1,0
3,.80867028,.61976218,4.3000002,2,.84189624,4,6,1,28,31.796158,0,0
3,.76223081,.70527244,4.3000002,3,.66406262,4,6,1,42,34.661682,0,0
2,.73054856,.53386879,4.3000002,4,.68631315,4,3,1,34,41.053932,1,0
2,.62572831,.3921639,4.3000002,4,.57152718,5,6,1,39,36.244049,1,0
3,.74394548,.39425251,4.3000002,4,.53737503,5,7,1,35,35.271988,1,0
3,.74454713,.725972,2.2,4,.71063673,4,4,1,34,44.167511,1,0
2,.68947649,.14372475,2.2,4,.57138801,4,9,1,38,41.674889,0,1
3,.91770208,.61637485,6.0999999,3,.40206811,5,7,1,31,40.186768,1,0
3,.70128006,.42273098,4.3000002,3,.39063895,6,9,1,33,42.172958,1,1
3,.65918642,.51348644,9.3999996,3,.55836862,5,6,1,29,37.218773,1,0
2,.48378724,.45814079,6.0999999,4,.82578343,4,7,1,35,30.852829,1,0
2,.82856655,.51061332,9.3999996,4,.53126669,5,6,1,28,42.541794,1,0
3,.59834874,.64514685,4.3000002,2,.64548635,6,10,3,34,33.278946,0,0
2,.63722926,.32383683,9.3999996,4,.24961488,7,11,3,36,50.539711,1,1
3,.70522463,.51814395,9.3999996,4,.40247244,5,7,2,36,39.449028,1,0
3,.85323733,.61848754,6.0999999,3,.55736154,6,6,3,35,55.553192,1,0
3,.53934264,.48906589,2.2,3,.74277133,5,9,1,34,37.562347,0,0
3,.76210046,.76826501,4.3000002,4,.59172112,6,6,1,34,41.017418,1,0
3,.63774395,.502841,2.2,3,.69738001,6,6,2,40,44.852585,1,0
2,.58488083,.56531441,6.0999999,4,.67819345,4,7,1,30,33.497864,0,0
3,.65106678,.68613625,4.3000002,2,.91865814,3,7,3,41,41.009216,1,0
2,.6336273,1.0591283,.89999998,4,.70571446,4,7,1,36,39.421799,1,0
2,.60767996,.48904723,6.0999999,4,.63010937,4,6,1,32,37.398117,1,0
3,.65511346,.71170998,9.3999996,3,.91293895,3,4,2,30,33.915741,1,0
3,.76561391,.50020158,6.0999999,4,.34135258,5,10,3,37,42.616951,1,0
3,.76919556,.55956769,4.3000002,3,.64482135,5,6,2,41,45.551788,1,0
3,.71503401,.41796312,6.0999999,3,.61200356,6,4,1,40,34.955643,1,1
2,.80248868,.53834587,2.2,3,.65843093,4,5,2,36,44.222069,1,0
2,.70294744,.46381646,2.2,5,.43356502,4,7,1,37,32.887695,0,0
3,.63720363,.2323159,4.3000002,3,.48080474,7,9,1,32,31.135178,0,0
3,.92621183,.4307332,4.3000002,3,.4000721,3,8,4,42,46.977165,1,0
3,.65462369,.73714477,2.2,3,.96644902,4,6,1,38,36.255585,1,0
3,.70137441,.23596199,4.3000002,4,.38814732,5,7,1,41,30.031281,0,0
3,.53445494,.29366797,9.3999996,5,.60821903,6,7,2,36,35.515488,0,0
3,.79344374,.57245517,2.2,3,.51877296,4,9,4,47,52.519669,1,0
2,.83916897,.34253985,4.3000002,5,.28193146,3,6,1,40,28.57103,0,0
3,.72614419,.45354044,6.0999999,4,.2319272,5,10,1,40,38.551498,1,0
2,.70044041,.020899057,9.3999996,4,.13135143,5,10,1,37,31.036743,0,0
3,.87097889,.71878368,.89999998,3,.52544117,4,8,3,39,48.065201,1,0
3,.93292844,.44637489,6.0999999,4,.314017,4,5,1,36,32.089066,0,0
2,.58841741,.18877134,4.3000002,4,.87805247,3,3,3,45,33.928986,1,0
3,.70663536,.78684586,4.3000002,4,.92417228,5,7,4,51,65.415924,1,0
2,.50799274,.34848154,9.3999996,5,.64457405,5,4,1,35,26.060272,0,0
3,.66933769,.51278025,9.3999996,4,.56414431,6,4,4,49,43.933128,1,0
4,.73794949,.71198457,9.3999996,4,.37302294,7,7,2,34,42.929916,1,0
3,.58024508,.57232893,9.3999996,4,.90842646,4,4,1,38,36.268906,1,0
3,.73148531,.14997153,4.3000002,4,.39498523,5,7,1,37,36.123322,0,0
3,.56798303,.001700592,6.0999999,4,.5390842,6,7,4,44,42.203979,1,0
3,.73981446,.455567,6.0999999,4,.18205719,5,8,1,44,31.272369,0,0
2,.85780603,.39090782,2.2,3,.5314098,5,7,1,38,45.777046,1,1
3,.73342234,.69768268,9.3999996,3,.64391273,5,5,1,31,36.259949,1,0
3,.72254562,.2189624,9.3999996,3,.43523806,6,9,3,41,45.182144,1,0
3,.87220734,.49268562,6.0999999,5,.36671579,5,5,1,38,40.831543,1,0
3,.60327715,.46664596,6.0999999,3,.72083557,4,7,1,31,31.511703,0,0
4,.63845807,.46241161,4.3000002,3,.94107097,3,6,4,45,42.338066,1,0
2,.59886879,.76976043,9.3999996,3,.91540712,5,7,4,47,47.961212,1,0
2,.87495077,.41202357,.89999998,3,.61551273,3,6,2,34,47.937897,1,0
2,.68095398,.81152666,9.3999996,4,.72656053,3,8,1,31,26.341156,0,0
3,.79217547,.4646281,9.3999996,5,.16325875,4,7,1,36,37.432343,0,0
2,.65999311,.60191262,2.2,5,.69256115,6,2,3,40,40.644409,1,0
2,.81551045,.60164464,9.3999996,3,.51789981,2,7,3,42,41.749405,1,0
2,.74563468,.071892932,9.3999996,4,.10960217,6,10,3,44,42.984299,1,1
3,.84235209,.81829703,9.3999996,3,.51357538,6,6,1,38,38.108063,0,0
3,.63361353,.57738972,4.3000002,4,.82947552,4,5,2,40,42.877296,1,1
3,.73883903,.51349163,9.3999996,3,.45799416,5,9,4,45,43.875526,1,0
3,.56303608,.044418953,2.2,3,.40991205,6,11,2,34,34.385391,0,0
2,.6191029,.29538646,2.2,3,.68520284,3,6,1,35,30.921738,0,0
3,.71117538,.3238228,4.3000002,4,.57297528,4,8,4,46,49.964798,1,0
3,.84876692,.37331927,.89999998,3,.55442125,4,5,1,34,40.251099,1,0
2,.79287899,1.0325401,.89999998,3,.73126352,5,8,1,36,33.624771,0,0
4,.62075192,.45642671,9.3999996,3,.66936839,5,3,1,41,31.164276,0,0
3,.71429121,.79470217,6.0999999,4,.67253685,4,8,2,44,43.495445,1,1
3,.66934502,.52035457,4.3000002,3,.8773753,4,5,2,37,34.664948,1,0
3,.76624358,.5980587,6.0999999,4,.62334818,4,6,1,35,32.392197,0,0
2,.84272945,.7652241,2.2,5,.52254415,3,4,1,34,34.599976,0,0
3,.836797,.62828815,9.3999996,4,.5170033,5,7,1,36,37.173775,1,0
3,.9044646,.77360678,2.2,2,.98995775,2,4,1,35,35.835251,0,0
2,.82413965,.27294022,9.3999996,4,.43979067,4,9,3,45,44.394676,1,0
3,.52416682,.29462963,2.2,3,.69569659,6,7,1,30,31.746414,1,0
3,.781142,.55773425,6.0999999,4,.39240748,5,9,3,44,40.205002,0,0
3,.89427835,.3622984,6.0999999,3,.44792122,5,6,2,39,44.25135,1,0
2,.81966764,.55489916,2.2,3,.57179505,3,6,2,39,37.487106,0,0
3,.83072937,.74079329,.89999998,4,.3229042,3,9,1,37,33.978287,0,0
2,.77708584,.2672812,4.3000002,4,.38578239,3,8,1,37,37.794189,0,0
2,.98898321,.65649915,6.0999999,3,.30114177,2,7,1,39,37.143593,1,0
3,.65126097,.5625543,4.3000002,3,.65544206,5,7,1,38,35.314545,0,0
2,.74667329,.27066594,9.3999996,4,.41933358,5,6,1,36,35.282043,0,0
3,.51581407,.18651238,2.2,3,.67008281,5,8,3,45,34.096268,0,0
3,.60252357,.79457092,4.3000002,4,.99180114,5,7,1,29,30.833801,0,0
3,.85066742,.53177321,2.2,3,.40652895,4,6,1,31,35.525986,1,0
2,.79951769,.65411711,.89999998,4,.4484961,4,6,1,39,29.963455,0,0
3,.93982422,.76383907,4.3000002,2,.59224027,5,7,1,36,43.18055,1,0
3,.69255811,.48053235,2.2,4,.8498553,3,4,1,47,33.023575,1,0
4,.55039972,.29187152,4.3000002,3,.64322591,4,6,2,40,30.367966,0,0
2,.82933027,.59532219,9.3999996,4,.51322031,5,6,1,37,44.873085,1,0
3,.60596752,.77985829,6.0999999,3,.95566499,4,5,2,40,38.500206,0,0
3,.65203381,.63586378,6.0999999,4,.90990299,4,6,4,44,44.241417,1,0
3,.68234837,.55253553,4.3000002,3,.88515556,3,5,3,41,43.232239,1,0
2,.66889942,.38795397,6.0999999,4,.41673329,5,9,4,44,42.218498,1,0
2,.83258289,.71131879,9.3999996,3,.55282164,3,8,4,48,51.441788,1,0
3,.58197165,.67633253,9.3999996,4,.67260146,6,6,3,36,50.602905,1,0
2,.82101727,.5170899,9.3999996,4,.47706333,3,7,1,46,28.258438,0,0
3,.69767952,.35809922,2.2,4,.47159311,6,8,1,32,32.622742,0,0
2,.62727737,.64440954,2.2,4,.74099249,4,8,1,36,37.836983,1,0
3,.71849364,.047188949,6.0999999,3,.27457672,4,11,2,37,44.80629,1,1
3,.70479572,.16561607,.89999998,4,.28560704,5,12,1,33,40.458374,1,0
3,.59120727,.49276388,9.3999996,4,.45873165,6,8,1,30,44.551819,1,0
3,.66733706,.57476223,9.3999996,4,.8308484,3,5,2,41,36.580673,1,0
3,.79276216,.56422913,2.2,3,.77357799,3,5,1,36,34.4879,1,0
2,.69288242,.76209688,2.2,3,.70885223,5,8,1,36,40.713707,1,0
3,.88880998,.72793543,4.3000002,4,.45925647,2,9,1,31,38.160042,1,0
3,.78279608,.89156508,6.0999999,3,1.0757461,5,5,5,51,74.33271,1,0
3,.71043611,.64711344,9.3999996,3,.6407724,5,5,4,53,51.691132,1,0
3,.79649538,.33884484,6.0999999,3,.38015875,4,8,1,33,35.771347,1,0
2,.65736496,.47006252,4.3000002,3,.34658259,7,9,2,38,38.714935,0,0
2,.81507874,.32986435,9.3999996,4,.32656962,6,10,1,37,41.553215,1,1
3,.76664573,.66966951,6.0999999,4,.71900535,4,5,1,36,35.312195,0,0
4,.46780854,.79607922,4.3000002,4,.63682288,8,7,1,36,34.007904,1,0
4,.65945226,.28241739,9.3999996,4,.64988327,3,7,4,44,39.170479,1,0
3,.72885358,.55174792,.89999998,3,1.0324798,4,7,4,47,47.455421,1,0
3,.50823081,.099539563,4.3000002,4,.3652589,7,11,2,39,33.017761,0,1
2,.71579039,.60914344,6.0999999,4,.25225407,5,11,2,31,42.902351,1,0
2,.92444569,.80123544,2.2,3,.52345097,1,5,1,34,37.491524,1,0
2,.77674186,.62904161,9.3999996,3,.44150448,5,9,1,47,39.51236,1,0
3,.66500223,.021646976,9.3999996,4,.5134424,7,6,4,46,45.405746,1,1
3,.85618824,.568753,4.3000002,3,.81044751,4,5,1,33,41.105377,1,0
3,.75946271,.4136875,4.3000002,4,.71763921,4,5,2,38,47.818665,1,0
2,.59414095,.75987136,6.0999999,4,.6464296,7,6,1,37,40.50769,1,0
2,.69522673,.38494456,2.2,3,.60769898,4,9,2,45,36.686203,0,0
3,.79794747,.66713947,9.3999996,4,.9827466,3,2,4,39,45.322662,1,0
2,.67813134,.6954478,9.3999996,4,.66785854,5,5,2,43,36.990936,1,0
2,.64233088,.53190482,2.2,4,.56134379,4,8,1,32,35.828018,1,0
3,.68846297,.39226449,6.0999999,3,.94222897,5,5,3,40,41.013603,1,1
2,.64669329,.46893656,6.0999999,3,.51689571,6,10,1,31,40.991585,1,0
3,.87079841,.89108109,4.3000002,1,.77648771,3,6,2,35,47.211075,1,0
4,.78192723,.42574301,9.3999996,2,.58197993,4,3,4,48,39.146652,1,0
2,.73098129,.57130361,4.3000002,4,.59097141,4,6,1,40,40.940361,1,0
2,.56365079,.9898932,2.2,5,.61871272,7,9,1,37,39.100044,1,0
3,.57519972,.64523721,9.3999996,4,.63273257,7,8,1,41,36.080582,1,0
2,.82479358,.59617245,2.2,3,.75817633,3,3,1,35,42.881683,1,1
2,.76710999,.66578311,4.3000002,3,.63590646,4,7,1,35,41.411102,1,0
3,.7434426,.59646982,6.0999999,3,.49068955,5,6,1,38,42.08522,1,0
3,.69913489,.35396141,4.3000002,3,.60354829,4,7,1,38,25.727829,0,0
2,.64187282,.45714384,4.3000002,3,.88154799,4,5,2,40,37.624969,1,0
2,.8007471,.50653785,2.2,4,.75810093,3,4,3,47,45.415489,1,0
3,.753582,.66478229,9.3999996,4,.57513785,5,4,1,35,41.766312,1,0
2,.5915162,.45807564,9.3999996,5,.35651878,5,10,1,32,34.555542,0,0
2,.89214832,.94254661,2.2,4,.59531331,4,7,1,35,36.896286,1,0
2,.79954964,1.0889057,4.3000002,3,.56856543,6,6,1,30,36.256332,0,0
3,.65510875,.59644496,4.3000002,4,.69069529,5,6,1,32,34.316452,0,0
2,.75155777,.77765763,2.2,4,.49876213,6,6,1,48,40.872192,0,0
3,.63312387,.55534291,4.3000002,3,.91416514,4,3,2,30,45.029762,1,0
2,.77724379,.72007561,2.2,4,.86231476,5,5,2,41,51.389412,1,0
3,.48562944,.43002337,6.0999999,4,.69561958,8,9,1,34,39.563095,1,0
3,.64902389,.71513486,4.3000002,3,.83092052,5,8,1,40,45.454948,0,0
3,.61284167,.7178421,4.3000002,3,.98790634,5,8,4,42,46.607269,1,0
3,.69574356,.64759588,9.3999996,3,1.1734774,2,5,2,50,44.230057,1,0
3,.71345085,.88741583,.89999998,3,1.0137974,3,5,1,29,37.914467,0,0
3,.58956587,.33239797,9.3999996,4,.5867095,6,7,3,43,41.207886,1,0
3,.69104129,.38549843,.89999998,4,.58986712,3,6,3,46,37.345139,0,0
2,.69922423,.5718022,9.3999996,3,.71690619,3,4,4,42,46.078873,1,0
2,1.0255518,.16414571,9.3999996,3,.024484778,3,7,2,38,45.940834,1,1
3,.754242,.60000503,4.3000002,3,.50663519,4,6,2,37,40.163689,0,0
2,.73207986,.18223953,2.2,3,.46744865,5,10,3,42,43.300812,1,1
2,.75223148,.9052493,6.0999999,3,.52642053,4,11,2,35,45.858955,1,0
2,.76571709,.50851971,4.3000002,3,.64888746,5,5,2,34,42.279602,0,0
3,.74075288,.58810252,4.3000002,3,.65194494,5,8,3,47,50.933807,1,0
3,.6309737,.38281074,.89999998,4,.72450471,4,7,2,37,41.639954,1,0
3,.63231117,.64295411,9.3999996,3,.84054488,5,7,1,34,38.155632,0,0
3,.59492141,.49867681,6.0999999,5,.64615428,6,6,2,36,37.32058,1,0
2,.79616189,.78192127,6.0999999,3,.74082965,4,8,3,43,39.642075,1,0
3,.50705993,.21123743,2.2,5,.75868458,4,6,1,36,26.461426,0,1
3,.57708561,.089130163,9.3999996,4,.72384143,5,7,4,46,41.405823,1,0
2,.73099613,.32799137,6.0999999,4,.26108748,5,5,1,35,32.275696,0,0
2,.41639274,.57616389,.89999998,5,.78465843,6,8,1,42,26.730164,0,0
3,.82773489,.30669352,2.2,4,.47310811,2,5,1,37,29.641586,0,0
3,.6536777,.65419912,2.2,3,.74852824,5,6,2,29,39.853989,0,0
2,.70503807,.49727517,9.3999996,4,.26700792,6,8,1,40,31.11586,0,0
2,.54800808,.27894357,6.0999999,3,.63291556,5,7,1,39,34.600815,1,0
3,.54218715,.17820141,9.3999996,3,.36453119,6,6,1,42,28.756653,0,1
3,.81297994,.59376848,9.3999996,3,.67673779,3,6,4,37,42.041992,1,0
2,.60597533,.73677182,2.2,4,.63787997,6,7,1,30,30.944931,1,0
2,.72856009,.28235763,6.0999999,3,.42254427,5,10,4,47,43.712997,1,0
3,.69211799,.50918424,6.0999999,3,.73752505,4,7,1,40,36.924866,0,0
2,.7822566,.66701514,9.3999996,3,.55349487,5,6,4,39,61.568634,1,0
